sample,trait,value,label
plant1,hue_frequencies,0.0,307
plant1,hue_frequencies,0.0,309
plant1,hue_frequencies,0.0,311
plant1,hue_frequencies,0.0,313
plant1,hue_frequencies,0.0,315
plant1,hue_frequencies,0.0,317
plant1,hue_frequencies,0.0,319
plant1,hue_frequencies,0.0,321
plant1,hue_frequencies,0.0,323
plant1,hue_frequencies,0.0,325
plant1,hue_frequencies,0.0,327
plant1,hue_frequencies,0.0,329
plant1,hue_frequencies,0.0,331
plant1,hue_frequencies,0.0,333
plant1,hue_frequencies,0.0,335
plant1,hue_frequencies,0.0,337
plant1,hue_frequencies,0.0,339
plant1,hue_frequencies,0.0,341
plant1,hue_frequencies,0.0,343
plant1,hue_frequencies,0.0,345
plant1,hue_frequencies,0.0,347
plant1,hue_frequencies,0.0,349
plant1,hue_frequencies,0.0,351
plant1,hue_frequencies,0.0,353
plant1,hue_frequencies,0.0,355
plant1,hue_frequencies,0.0,357
plant1,hue_frequencies,0.0,359
plant1,saturation_frequencies,0.0,0.0
plant1,saturation_frequencies,0.0,0.39
plant1,saturation_frequencies,0.0,0.78
plant1,saturation_frequencies,0.0,1.18
plant1,saturation_frequencies,0.0,1.57
plant1,saturation_frequencies,0.0,1.96
plant1,saturation_frequencies,0.0,2.35
plant1,saturation_frequencies,0.0,2.75
plant1,saturation_frequencies,0.0,3.14
plant1,saturation_frequencies,0.0,3.53
plant1,saturation_frequencies,0.0,3.92
plant1,saturation_frequencies,0.0,4.31
plant1,saturation_frequencies,0.0,4.71
plant1,saturation_frequencies,0.0,5.1
plant1,saturation_frequencies,0.0,5.49
plant1,saturation_frequencies,0.0,5.88
plant1,saturation_frequencies,0.0,6.27
plant1,saturation_frequencies,0.0,6.67
plant1,saturation_frequencies,0.0,7.06
plant1,saturation_frequencies,0.0,7.45
plant1,saturation_frequencies,0.0,7.84
plant1,saturation_frequencies,0.0,8.24
plant1,saturation_frequencies,0.0,8.63
plant1,saturation_frequencies,0.0,9.02
plant1,saturation_frequencies,0.0,9.41
plant1,saturation_frequencies,0.0,9.8
plant1,saturation_frequencies,0.0,10.2
plant1,saturation_frequencies,0.0,10.59
plant1,saturation_frequencies,0.0,10.98
plant1,saturation_frequencies,0.0,11.37
plant1,saturation_frequencies,0.0,11.76
plant1,saturation_frequencies,0.0,12.16
plant1,saturation_frequencies,0.0,12.55
plant1,saturation_frequencies,0.0,12.94
plant1,saturation_frequencies,0.0,13.33
plant1,saturation_frequencies,0.0,13.73
plant1,saturation_frequencies,0.0,14.12
plant1,saturation_frequencies,0.0,14.51
plant1,saturation_frequencies,0.0,14.9
plant1,saturation_frequencies,0.0,15.29
plant1,saturation_frequencies,0.0,15.69
plant1,saturation_frequencies,0.0,16.08
plant1,saturation_frequencies,0.0,16.47
plant1,saturation_frequencies,0.0,16.86
plant1,saturation_frequencies,0.0,17.25
plant1,saturation_frequencies,0.0,17.65
plant1,saturation_frequencies,0.0,18.04
plant1,saturation_frequencies,0.0,18.43
plant1,saturation_frequencies,0.0,18.82
plant1,saturation_frequencies,0.0,19.22
plant1,saturation_frequencies,0.0,19.61
plant1,saturation_frequencies,0.0,20.0
plant1,saturation_frequencies,0.0,20.39
plant1,saturation_frequencies,0.0,20.78
plant1,saturation_frequencies,0.0,21.18
plant1,saturation_frequencies,0.0,21.57
plant1,saturation_frequencies,0.0,21.96
plant1,saturation_frequencies,0.0,22.35
plant1,saturation_frequencies,0.0,22.75
plant1,saturation_frequencies,0.0,23.14
plant1,saturation_frequencies,0.0,23.53
plant1,saturation_frequencies,0.0,23.92
plant1,saturation_frequencies,0.0,24.31
plant1,saturation_frequencies,0.0,24.71
plant1,saturation_frequencies,0.0,25.1
plant1,saturation_frequencies,0.0,25.49
plant1,saturation_frequencies,0.0,25.88
plant1,saturation_frequencies,0.0,26.27
plant1,saturation_frequencies,0.0,26.67
plant1,saturation_frequencies,0.0,27.06
plant1,saturation_frequencies,0.0,27.45
plant1,saturation_frequencies,0.0,27.84
plant1,saturation_frequencies,0.0,28.24
plant1,saturation_frequencies,0.0,28.63
plant1,saturation_frequencies,0.0,29.02
plant1,saturation_frequencies,0.0,29.41
plant1,saturation_frequencies,0.0,29.8
plant1,saturation_frequencies,0.0,30.2
plant1,saturation_frequencies,0.0,30.59
plant1,saturation_frequencies,0.0,30.98
plant1,saturation_frequencies,0.0,31.37
plant1,saturation_frequencies,0.0,31.76
plant1,saturation_frequencies,0.0,32.16
plant1,saturation_frequencies,0.0,32.55
plant1,saturation_frequencies,0.0,32.94
plant1,saturation_frequencies,0.0,33.33
plant1,saturation_frequencies,0.0,33.73
plant1,saturation_frequencies,0.0,34.12
plant1,saturation_frequencies,0.0,34.51
plant1,saturation_frequencies,0.0,34.9
plant1,saturation_frequencies,0.0,35.29
plant1,saturation_frequencies,0.0,35.69
plant1,saturation_frequencies,0.0,36.08
plant1,saturation_frequencies,0.0,36.47
plant1,saturation_frequencies,0.0,36.86
plant1,saturation_frequencies,0.0019312475859405175,37.25
plant1,saturation_frequencies,0.0,37.65
plant1,saturation_frequencies,0.0,38.04
plant1,saturation_frequencies,0.0019312475859405175,38.43
plant1,saturation_frequencies,0.0019312475859405175,38.82
plant1,saturation_frequencies,0.0,39.22
plant1,saturation_frequencies,0.003862495171881035,39.61
plant1,saturation_frequencies,0.00772499034376207,40.0
plant1,saturation_frequencies,0.003862495171881035,40.39
plant1,saturation_frequencies,0.005793742757821553,40.78
plant1,saturation_frequencies,0.009656237929702587,41.18
plant1,saturation_frequencies,0.011587485515643106,41.57
plant1,saturation_frequencies,0.005793742757821553,41.96
plant1,saturation_frequencies,0.00772499034376207,42.35
plant1,saturation_frequencies,0.01544998068752414,42.75
plant1,saturation_frequencies,0.00772499034376207,43.14
plant1,saturation_frequencies,0.019312475859405175,43.53
plant1,saturation_frequencies,0.01738122827346466,43.92
plant1,saturation_frequencies,0.036693704132869834,44.31
plant1,saturation_frequencies,0.032831208960988796,44.71
plant1,saturation_frequencies,0.03476245654692932,45.1
plant1,saturation_frequencies,0.03089996137504828,45.49
plant1,saturation_frequencies,0.03862495171881035,45.88
plant1,saturation_frequencies,0.032831208960988796,46.27
plant1,saturation_frequencies,0.05021243723445346,46.67
plant1,saturation_frequencies,0.06179992275009656,47.06
plant1,saturation_frequencies,0.04441869447663191,47.45
plant1,saturation_frequencies,0.05407493240633449,47.84
plant1,saturation_frequencies,0.05214368482039397,48.24
plant1,saturation_frequencies,0.05021243723445346,48.63
plant1,saturation_frequencies,0.07338740826573967,49.02
plant1,saturation_frequencies,0.08304364619544226,49.41
plant1,saturation_frequencies,0.08111239860950173,49.8
plant1,saturation_frequencies,0.09076863653920432,50.2
plant1,saturation_frequencies,0.1100811123986095,50.59
plant1,saturation_frequencies,0.11201235998455,50.98
plant1,saturation_frequencies,0.12166859791425261,51.37
plant1,saturation_frequencies,0.11780610274237156,51.76
plant1,saturation_frequencies,0.13132483584395518,52.16
plant1,saturation_frequencies,0.13132483584395518,52.55
plant1,saturation_frequencies,0.13325608342989573,52.94
plant1,saturation_frequencies,0.12746234067207415,53.33
plant1,saturation_frequencies,0.15256855928930088,53.73
plant1,saturation_frequencies,0.18153727307840864,54.12
plant1,saturation_frequencies,0.16029354963306297,54.51
plant1,saturation_frequencies,0.16801853997682503,54.9
plant1,saturation_frequencies,0.1757435303205871,55.29
plant1,saturation_frequencies,0.16222479721900346,55.69
plant1,saturation_frequencies,0.1757435303205871,56.08
plant1,saturation_frequencies,0.21436848203939743,56.47
plant1,saturation_frequencies,0.21050598686751643,56.86
plant1,saturation_frequencies,0.21243723445345694,57.25
plant1,saturation_frequencies,0.23947470065662418,57.65
plant1,saturation_frequencies,0.25685592893008885,58.04
plant1,saturation_frequencies,0.2916183854770181,58.43
plant1,saturation_frequencies,0.31479335650830437,58.82
plant1,saturation_frequencies,0.3437620702974121,59.22
plant1,saturation_frequencies,0.3398995751255311,59.61
plant1,saturation_frequencies,0.3650057937427578,60.0
plant1,saturation_frequencies,0.3823870220162225,60.39
plant1,saturation_frequencies,0.5195056006179992,60.78
plant1,saturation_frequencies,0.5137118578601777,61.18
plant1,saturation_frequencies,0.45384318269602164,61.57
plant1,saturation_frequencies,0.6025492468134416,61.96
plant1,saturation_frequencies,0.6855928930088837,62.35
plant1,saturation_frequencies,0.6662804171494786,62.75
plant1,saturation_frequencies,0.716492854383932,63.14
plant1,saturation_frequencies,0.7261490923136346,63.53
plant1,saturation_frequencies,0.7860177674777906,63.92
plant1,saturation_frequencies,0.8362302047122442,64.31
plant1,saturation_frequencies,0.816917728852839,64.71
plant1,saturation_frequencies,0.8864426419466975,65.1
plant1,saturation_frequencies,1.0177674777906527,65.49
plant1,saturation_frequencies,1.0583236770954036,65.88
plant1,saturation_frequencies,1.0757049053688683,66.27
plant1,saturation_frequencies,1.4638856701429124,66.67
plant1,saturation_frequencies,1.249517188103515,67.06
plant1,saturation_frequencies,1.3190421011973736,67.45
plant1,saturation_frequencies,1.5430668211664735,67.84
plant1,saturation_frequencies,1.5836230204712243,68.24
plant1,saturation_frequencies,1.5836230204712243,68.63
plant1,saturation_frequencies,1.5083043646195442,69.02
plant1,saturation_frequencies,1.544998068752414,69.41
plant1,saturation_frequencies,1.7284665894167635,69.8
plant1,saturation_frequencies,1.749710312862109,70.2
plant1,saturation_frequencies,1.761297798377752,70.59
plant1,saturation_frequencies,1.772885283893395,70.98
plant1,saturation_frequencies,1.8115102356122057,71.37
plant1,saturation_frequencies,1.9157976052529935,71.76
plant1,saturation_frequencies,1.8269602162997296,72.16
plant1,saturation_frequencies,2.12823483970645,72.55
plant1,saturation_frequencies,2.085747392815759,72.94
plant1,saturation_frequencies,2.0027037466203166,73.33
plant1,saturation_frequencies,2.0007724990343765,73.73
plant1,saturation_frequencies,1.954422556971804,74.12
plant1,saturation_frequencies,1.7902665121668597,74.51
plant1,saturation_frequencies,1.9254538431826962,74.9
plant1,saturation_frequencies,1.8984163769795288,75.29
plant1,saturation_frequencies,1.7574353032058712,75.69
plant1,saturation_frequencies,1.960216299729625,76.08
plant1,saturation_frequencies,1.7709540363074545,76.47
plant1,saturation_frequencies,1.7265353418308225,76.86
plant1,saturation_frequencies,1.82889146388567,77.25
plant1,saturation_frequencies,1.7535728080339898,77.65
plant1,saturation_frequencies,1.701429123213596,78.04
